id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UDG:GWFD-111305,GWFD-111305,用户实时位置分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U、PGW-U、UPF,config_enable,用户实时位置分析上报特性是指 UDG 在用户激活或者位置更新时将采集到的用户实时位置信息定期上报给报表服务器（CloudUDN），使得报表服务器能够利用准确的小区信息进行流量统计，生成基于小区维度的实时位置报表。,当运营商需要对热点小区进行识别或针对某些区域进行业务推送时，可以使用用户实时位置分析上报特性。 UDG 通过将用户实时位置信息上报给报表服务器，由报表服务器完成小区维度的业务统计，从而实现从小区维度评估各种应用对网络的影响。,开启用户实时位置分析上报功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,本特性在使用前需要启用智能分析记录生成功能。,本特性无特殊规格。,,21.2.RC1,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 采用用户实时位置报表，运营商可以得到基于小区准确的流量统计，从而识别出热点小区；也可以进行一些增值业务，如广告推送，信息推广。 |
| 用户 | 用户可享受到基于地理位置的较为精准的广告推送和信息推广等增值业务。 |",yes
UDG:GWFD-111306,GWFD-111306,VOIP 业务分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,VOIP业务分析上报特性是指 UDG 将采集到的VOIP业务的主被叫呼叫时长、呼叫流量、用户数、平均每用户呼叫时长的信息定期上报给报表服务器（CloudUDN），使得报表服务器能够利用该信息进行统计和分析。,当运营商需要对网络上VOIP应用进行分析以便有针对性的调整控制策略和推广业务时，可以使用VOIP报文上报特性。,开启VOIP业务分析上报功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,"- 部分协议的信令是经过加密的，并且由于VOIP协议防阻断变种多，导致无法解析信令或者识别不准确。
- 同一个用户使用相同应用在相同时间内进行多次通话的场景统计不准确。
- 自定义时间维度时，报表服务器不呈现用户数相关统计项；自由组合应用条件时，用户数相关指标列呈现“-”。",本特性无特殊规格。,,21.2.RC1,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 可以分析网络上VOIP各种应用情况，更准确的进行网络规划和策略控制。<br>- 根据分析结果对业务进行调整以吸引更多的用户，获取更多的收益。 |
| 用户 | 该特性对用户不可见。 |",yes
UDG:GWFD-111307,GWFD-111307,Web业务分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,网页浏览业务是移动终端用户最常用的业务。 UDG 默认仅对HTTP请求报文中URL、User Agent进行解析和上报，以支撑基础的网站、终端OS、浏览器等分析报表。该特性开启后， UDG 进一步解析HTTP报文中的Status Code、Content type、Content length等字段，并上报至报表服务器（CloudUDN）。运营商可以通过报表服务器的北向导出功能，对Web业务做进一步的详细分析。,当运营商需要对网络上Web业务进行分析以便有针对性的调整控制策略和推广业务时，可以使用Web业务分析上报特性。,"当在 UDG 上开启Web业务分析上报特性后，由于需要进行处理的报文增加，因此系统处理负荷将增加。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",本特性无应用限制。,本特性无特殊规格。,,21.2.RC1,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 运营商可以通过报表服务器的北向导出功能，进一步分析Web业务，比如各个网站的访问成功率、热门内容等。 |
| 用户 | 该特性对用户不可见。 |",yes
UDG:GWFD-111308,GWFD-111308,VoLTE业务质量上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=_,SGW-U、PGW-U,config_enable,VoLTE业务质量上报是指 UDG 处理SIP（Session Initiation Protocol）、RTP（Real-time Transport Protocol）和RTCP（RTP Control Protocol）报文获取语音编解码类型、时延、丢包率、抖动等语音参数，其中仅将语音编解码类型、时延、丢包率输入到某种算法计算出MOS（Mean Opinion Score）值。 UDG 将MOS值和语音参数都上报CloudUDN，利用CloudUDN针对用户反馈的语音问题进行定界定位，针对网络的语音质量进行优化评估。,"对于VoLTE语音业务而言，其语音承载本质上是基于分组域网络的，而分组IP网络提供的是不可靠的数据传输服务，语音质量主要受到编解码类型、丢包率、时延和抖动的影响。VoLTE语音通话质量是通话质量评估的基本指标，是语音业务监控的首要对象，识别出语音通话的质量问题，也为后续改进提供了原始依据。
VoLTE业务质量上报组网主要有MME、SGW-C/PGW-C、SGW-U/PGW-U、SBC/P-CSCF、IMS Core和CloudUDN组成。 UDG 通过私有接口向CloudUDN提供VoLTE业务报表数据（UFDR）。SBC/P-CSCF是VoLTE语音用户接入IMS网络的入口节点，主要负责信令和消息的代理。VoLTE业务质量上报组网如 [图1](#ZH-CN_TOPIC_0000001103444624__fig3) 所示。
**图1** VoLTE业务质量上报组网
<br>
![](GWFD-111308 VoLTE业务质量上报_03444624.assets/zh-cn_image_0000001267451864.png)",当在 UDG 上开启VoLTE业务质量上报特性后，由于需要处理语音报文输出MOS值，因此系统处理负荷将增加，系统性能和吞吐量将下降，具体下降程度需要根据话务模型来评估。,"在进行VoLTE语音质量分析时：

- 只支持amr、amr-wb、g.711、g.722、g.729五种编解码类型。
- 只支持UDP承载RTP。
- 不支持语音加密报文。
- 仅支持非加密SIP信令的分析上报。
- 在QCI=1语音承载上出现上、下行语音报文时， UDG 就会上报输出MOS值，而不会将RTP语音报文和SIP信令进行关联。
- VoLTE语音质量检测功能只支持对用户一路基本呼叫的语音进行检测，不支持对VoLTE补充业务（含Call Hold、Call Wait、三方通话、多方会议等）在原基本呼叫之后新建立的语音流进行检测。
- 当开启VoLTE语音环回功能时，不上报IP QoS。
- 需要在SMF网元上设置ARP和QCI参数：
    1. **SET PFCPPVTEXT**命令的FEATURE参数设置为ARP，且SWITCH参数设置为ENABLE。
    2. **ADD APNPFCPCMPT**命令对应APN的PFCPQCISW参数设置为ENABLE；或者**ADD APNPFCPCMPT**命令对应APN的PFCPQCISW参数未设置或设置为INHERIT，且**SET PFCPPVTEXT**命令的FEATURE参数设置为QCI，SWITCH参数设置为ENABLE。",本特性不涉及特性规格。,3GPP TS 24.301; 3GPP TS 24.008; 3GPP TS 23.221; IETF RFC 3550; IETF RFC 3551; IETF RFC 3267; ITU-T Recommendation P.862,20.6.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 网优网建支撑：针对全网或者区域进行语音质量评估，支撑用户进行网络优化和建设。<br>- 维护及定界：及时发现网络故障，并且能够对问题进行快速的定界，提升运营商对问题的响应速度和缩短问题闭环周期，节约维护成本。 |
| 用户 | 该特性对用户不可见。 |",yes
UDG:GWFD-111309,GWFD-111309,PCC规则分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U/PGW-U/UPF,config_enable,PCC规则报表上报是指 UDG 将本地处理的用户数据流对应的PCC规则信息上报给报表服务器（CloudUDN）作为PCC规则报表的源数据，报表服务器根据PCC规则信息生成各种维度的报表。,部署PCC功能后，PCC规则报表功能用于统计和分析当前报表服务器上应用的各种流量控制规则。,开启PCC规则报表上报功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,本特性在使用前需要启用报表记录生成功能。,本特性不涉及特性规格。,,20.7.0,true,,yes
UDG:GWFD-111310,GWFD-111310,QUIC协议分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U/PGW-U/UPF,config_enable,QUIC规则上报是指 UDG 支持对QUIC(Quick UDP Internet Connection)报文进行业务感知，判断访问内容，感知业务，并将QUIC协议的SNI字段上报给报表服务器（CloudUDN）。,当运营商需要对QUIC协议解析并上报QUIC SNI字段时，可以使用QUIC业务分析上报特性。,开启QUIC业务分析上报功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,本特性在使用前需要启用智能分析记录生成功能。,本特性不涉及特性规格。,,22.0.5,true,,yes
UDG:GWFD-111311,GWFD-111311,业务分析上报订阅,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U/PGW-U/UPF,config_enable,业务分析上报订阅特性是指根据CloudUDN下发的订阅规则或者配置规则， UDG 把订阅内容按照单据格式进行上报。,"通过订阅接口，实现指定用户的实时监控功能，可以满足以下场景需求。
- 问题诊断场景：对于用户异常，比如用户无法上网，用户上网带宽低/时延大等问题导致的用户投诉，可以启动用户的实时监控，实时分析用户体验，定位并解决问题。
- 拨测/验证场景：新方案部署时，在维护时间窗内尽快进行拨测/验证，包括VIP用户QoS保障等，以及5G NSA GBR专线用户的体验评估。
- 时延定界场景：对于时延问题导致的质量下降，可以通过TCP的分段时延打点机制，结合QoS Monitoring的分段测量机制，实现时延问题的定界。",开启业务分析上报订阅功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,本特性在使用前需要启用智能分析记录生成功能。,本特性不涉及特性规格。,,20.8.0,true,,yes
UDG:GWFD-111312,GWFD-111312,系统级智能分析记录生成,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U/PGW-U/UPF,config_enable,系统级智能分析记录生成特性是指 UDG 支持User_Stats（用户统计信息）、App_Stats（应用统计信息）、Resource_Stats（Resource使用率信息）的基础单据的上报，实现网元/DNN/RAT/协议/应用维度的流量/包数/连接数的基础报表。,从3GPP标准演进分析，NWDAF部署形态灵活，可以独立集中式部署，也可以分布式部署，并可以和其他5G NF合设部署，并将 UDG 上报的数据进行汇总处理，完成各种报表的呈现、查询、定制等功能。系统级智能分析记录生成特性主要应用于边缘分布式部署或和5G NF网元合设部署场景，基于网元自身的计算能力按需上报汇聚结果并呈现报表。,开启系统级智能分析记录生成功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,本特性在使用前需要启用智能分析记录生成功能。,本特性不涉及特性规格。,,20.8.0,true,,yes
UDG:GWFD-111313,GWFD-111313,业务实时分析上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U/PGW-U/UPF,config_enable,业务实时分析上报特性是指CloudUDN从订阅接口下发指定用户实时监控信息， UDG 按订阅规则上报秒级实时单据。,业务实时分析上报特性主要应用于指定用户质量监控等报表场景，比如诊断网络问题或者用户体验问题。,开启业务实时分析上报功能会影响性能，详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。,如果同一个用户开启了业务实时分析上报，则只按照CloudUDN订阅下发的上报周期进行实时上报，不再按照原有周期上报。,一个周期最大支持10个用户的实时报表。,,20.8.0,true,,yes
UDG:GWFD-111315,GWFD-111315,VoNR业务质量上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111300,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,VoNR（ Voice Over NR ）业务质量上报是指 UDG 处理SIP（Session Initiation Protocol）、RTP（Real-time Transport Protocol）和RTCP（RTP Control Protocol）报文获取语音编解码类型、时延、丢包率、抖动、吞字、断续等语音参数，其中仅将语音编解码类型、时延、丢包率输入到某种算法计算出MOS（Mean Opinion Score）值。 UDG 将MOS值和语音参数都上报CloudUDN/Discovery PS/Discovery 5GC，利用CloudUDN/Discovery PS/Discovery 5GC针对VoNR用户反馈的语音问题进行定界定位，针对网络的语音质量进行优化评估。,"在5G语音VoNR大规模商用场景下，运营商为了增强语音运维能力，需要开启本特性，对5G语音质量进行分析以及对语音问题进行定位定界，语音应用场景包含VoNR音频主叫、VoNR音频被叫、VoNR视频被叫、VoNR视频主叫、VoNR 5G内部切换等过程中语音异常场景。
VoNR业务质量上报组网主要有AMF、SMF、UPF、SBC/P-CSCF、IMS Core和CloudUDN/Discovery 5GC组成。 UDG 通过私有接口向CloudUDN/Discovery PS/Discovery 5GC提供VoNR业务报表数据（UFDR）。SBC/P-CSCF是VoNR语音用户接入IMS网络的入口节点，主要负责信令和消息的代理。VoNR业务质量上报组网如 [图1](#ZH-CN_TOPIC_0000001446215285__fig3) 所示。
**图1** VoNR业务质量上报组网
<br>
![](GWFD-111315 VoNR业务质量上报_46215285.assets/zh-cn_image_0000001408114258.png)",当在 UDG 上开启VoNR业务质量上报特性后，由于需要处理语音报文输出MOS值，因此系统处理负荷将增加，系统性能和吞吐量将下降，具体下降程度需要根据话务模型来评估。,"在进行VoNR语音质量分析时：

- 只支持amr、amr-wb、g.711、g.722、g.729和EVS六种编解码类型。
- VoNR语音质量检测功能只支持对用户一路基本呼叫的语音进行检测，不支持对VoNR补充业务（含Call Hold、Call Wait、三方通话、多方会议等）在原基本呼叫之后新建立的语音流进行检测。
- 只支持UDP承载RTP/RTCP。
- 不支持语音加密报文。
- 仅支持非加密SIP信令的分析上报。
- 不支持视频通话MOS分评估。",本特性无特殊规格。,,20.10.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 网优网建支撑：针对全网或者区域进行语音质量评估，支撑用户进行网络优化和建设。<br>- 维护及定界：及时发现网络故障，并且能够对问题进行快速的定界，提升运营商对问题的响应速度和缩短问题闭环周期，节约维护成本。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-111330,GWFD-111330,网络质量上报,UDG,20.15.2,true,年费增值包-MBB可视化解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-111331,GWFD-111331,支持黄金指标上报,UDG,20.15.2,false,年费增值包-MBB可视化解决方案增值包,GWFD-111330,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U、PGW-U、UPF,config_enable,黄金指标是监控设备资源使用或者业务性能的一些关键的指标，黄金指标包含以5秒钟和1分钟为周期上报， UDG 目前支持1分钟为周期上报。通过监控黄金指标，能够在特殊场景（例如大话务时段、故障恢复）或故障定位时实时了解设备或业务的性能情况，快速的观测业务或者发现问题。,运营商希望快速发现故障、精准观测网元状态时，需要开启本特性，比如容灾演练场景，可以通过监控黄金指标提供容灾演练的保障能力，实时了解设备或业务的性能情况，快速的观测业务或者发现问题。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.9.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 支持黄金指标上报，实现高精度监控，有利于运营商和运维人员及时获知异常情况。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-111400,GWFD-111400,5G高速连接承载保障,UDG,20.15.2,true,5G高速连接承载保障增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-111401,GWFD-111401,5G超高带宽承载接入，1Gbps 保障速率,UDG,20.15.2,false,5G高速连接承载保障增值包,GWFD-111400,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,5G超高带宽承载接入是指 UDG 能够识别出5G NSA和5G SA高速用户的高速业务流，并对该高速业务流进行高速转发。 华为 UDG 支持5G超高带宽承载接入，1Gbps（1000Mbps）保障速率功能，当被识别的5G NSA和5G SA高速用户进行高速业务时，能提供下行最大1 Gbit/s的保障转发速率。,当运营商需要为用户提供高速率高带宽服务时，可部署本特性。,"5G超高带宽承载接入，1Gbps保障速率将增加 UDG 系统的负载消耗。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- 当业务流开启头增强功能时，不对该业务流进行速率保障。
- 当系统负载过载时，不对高速用户业务流进行速率保障。
- 高速用户业务流尚未被识别前，无法保障其高速业务流速率。
- 开启本特性后，高速用户的高速业务流将通过高速转发通道转发，由于高速转发通道不支持部分业务流程，因此该业务流部分功能会受到限制。详细功能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",本特性无特殊规格。,3GPP 23.502; 3GPP 29.244,20.9.2,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 能为用户提供下行最大1 Gbit/s的保障转发速率。 |
| 用户 | 可以享受超高带宽业务，改善用户体验。 |",yes
UDG:GWFD-111402,GWFD-111402,5G超高带宽承载接入，2Gbps 保障速率,UDG,20.15.2,false,5G高速连接承载保障增值包,GWFD-111400,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,5G超高带宽承载接入是指 UDG 能够识别出5G NSA和5G SA高速用户的高速业务流，并对该高速业务流进行高速转发。 华为 UDG 支持5G超高带宽承载接入，2Gbps（2000Mbps）保障速率功能，当被识别的5G NSA和5G SA高速用户进行高速业务时，能提供下行最大2 Gbit/s的保障转发速率。,当运营商需要为用户提供高速率高带宽服务时，可部署本特性。,"5G超高带宽承载接入，2Gbps保障速率将增加 UDG 系统的负载消耗。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- 当业务流开启头增强功能时，不对该业务流进行速率保障。
- 高速用户业务流尚未被识别前，无法保障其高速业务流速率。
- 当系统负载过载时，不对高速用户业务流进行速率保障。
- 开启本特性后，高速用户的高速业务流将通过高速转发通道转发，由于高速转发通道不支持部分业务流程，因此该业务流部分功能会受到限制。详细功能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",本特性无特殊规格。,3GPP 23.502; 3GPP 29.244,20.9.2,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 能为用户提供下行最大2 Gbit/s的保障转发速率。 |
| 用户 | 可以享受超高带宽业务，改善用户体验。 |",yes
UDG:GWFD-111500,GWFD-111500,能耗优化管理,UDG,20.15.2,true,绿色上网解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-111600,GWFD-111600,SA特征库更新管控,UDG,20.15.2,false,SA特征库更新管控方案增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA特征库是指独立在UDG软件之外，是多种应用层协议、应用程序特有的识别特征的集合。SA特性库更新管控是指：当业务需要更新SA特征库时，需要提前开启对应的License，只有在开启license后才能继续更新更高版本的SA特征库。,当需要使用 **LOD SIGNATUREDB** 更新加载更高版本的SA特征库时，需要先加载本特性License。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.12.2,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 避免运营商之间的SA特征库混乱使用，明确特征库的归属性。 |
| 用户 | 该特性用户不感知。 |",yes
UDG:GWFD-111700,GWFD-111700,拥塞小区分析,UDG,20.15.2,false,拥塞小区分析增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,,,,,,,,,,,,no_docs
UDG:GWFD-112000,GWFD-112000,双故障bypass,UDG,20.15.2,false,双故障bypass增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,语音PCF故障bypass是在语音域PCF全部故障时，SMF/PGW-C支持将语音业务会话转换为本地PCC会话，保证语音业务可以惯性运行，避免影响用户业务。,在没有2/3G网络的情况下，所有语音PCF设备同时故障时，VoNR/VoLTE呼叫流程无法完成，语音呼叫业务受损。本特性提供了双故障场景下4/5G语音主被叫惯性运行的能力，提升业务可靠性。,本特性对系统无影响。,无。,"| 规格名称 | 规格指标 |
| --- | --- |
| IMS惯性运行会话数 | 16000000 |",3GPP 29.212; 3GPP 29.214; 3GPP 23.214; 3GPP 29.244,20.13.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 在语音域PCF全部故障时，保证语音业务惯性运行，提升业务可靠性。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-112001,GWFD-112001,支持Proxy UPF漫游功能,UDG,20.15.2,false,Proxy UPF漫游功能增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,在运营商出口局部署ProxyUPF/ProxySGW-U/PGW-U融合网元，通过N9a接口对接运营商本网V-UPF，通过N9c接口对接签署漫游协议的其他运营商的H-UPF。当外网用户进入到本运营商网络发起VoNR业务时，AMF会选择到该合一ProxyUPF/ProxySGW-U/PGW-U并将其插入到用户VoNR会话涉及的本网UPF和外网的UPF之间，将合一ProxyUPF/ProxySGW-U/PGW-U作为漫游用户VoNR语音代理，最终为用户建立的数据通路为“UE>RAN>V-UPF>合一ProxyUPF/ProxySGW-U/PGW-U>归属地H-UPF”。,"在VoLTE/VoNR的国际漫游场景下，由于会话锚点UPF位于归属地网络，运营商对外网用户的业务感知较弱，不便为其提供一些增值类服务。
如 [图1](#ZH-CN_CONCEPT_0000001980848238__fig17679104918255) 所示，本特性开通后当外网用户进入到本运营商网络发起VoNR业务时，V-UPF会选择到该合一ProxyUPF/ProxySGW-U/PGW-U并将其插入到用户VoNR会话涉及的本网UPF和归属地网络的UPF之间，将合一ProxyUPF/ProxySGW-U/PGW-U作为漫游用户VoNR语音代理，最终为用户建立的数据通路为“UE>RAN>本网V-UPF>合一ProxyUPF/ProxySGW-U/PGW-U>归属地H-UPF”，方便运营商更好的感知外网用户的业务，为其更好地提供定制增值类服务。
**图1** 合一ProxyUPF/ProxySGW-U/PGW-U组网示意图
![](GWFD-112001 Proxy UPF漫游功能特性概述_80848238.assets/zh-cn_image_0000001980848254.png ""点击放大"")
合一ProxyUPF/ProxySGW-U/PGW-U支持回落至ProxySGW形态，详细请参考GWFD-110705 国际漫游Proxy GW。GWFD-110705 国际漫游Proxy GW文档请联系华为技术支持获取。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 29.274,20.13.0,true,"| **受益方** | **受益描述** |
| --- | --- |
| 运营商 | 合一ProxyUPF/ProxySGW-U/PGW-U对于漫游用户的VoNR会话充当了锚点UPF的角色，方便运营商对漫入用户VoNR业务进行更好的感知，为其提供一些增值类服务。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-112002,GWFD-112002,5G-A高通量会话,UDG,20.15.2,false,智能转发增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,随着5.5G的业务发展，某些业务场景下，单会话需要具备大带宽业务流接入能力，这种会话我们称之5G-A（Advance）高通量会话，具备单会话大带宽业务流接入能力的UPF称为高通量UPF。 通常情况下单条业务流由一个队列处理，受限于队列的处理能力，单条业务流的带宽上限无法满足业务需求。 UDG 通过微流调度技术，支持大带宽业务流通过多个队列转发，满足5G-Advance场景下的会话高通量的业务诉求。,高清视频、云游戏以及XR类等高带宽业务的场景。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.13.2,true,"| **受益方** | **受益描述** |
| --- | --- |
| 运营商 | 实现随时接入大带宽业务流能力，满足客户5.5G网络需求，支撑客户万兆网络建设。 |
| 用户 | 随时大带宽业务流的接入能力能够支撑未来各种流量应用的发展，提升用户体验。 |",yes
UDG:GWFD-112003,GWFD-112003,智网接入,UDG,20.15.2,false,智家随行增值包,,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,随着科技的发展，越来越多的智能设备进入大众家庭，诸如摄像头、家庭NAS等已成为家庭内的常见智能设备。与此同时，人们通过手机远程访问家庭内网设备的需求也在持续增长。 为了解决通过中继服务手机远程访问家庭内网的痛点，华为推出了智家随行解决方案，支持手机终端不绕行第三方网络，直接通过5G网络高速安全的访问家庭内网设备。智家随行解决方案示意图如 [图1](#ZH-CN_TOPIC_0000002011334441__fig10111141618156) 所示。 **图1** 智家随行解决方案示意图 <br> UE通过专网会话访问家庭内网时，会携带家庭设备的内网IP地址（归属于家庭网关管理的IP地址网段）。专网UPF收到UE的数据访问请求时，基于家庭组ID和家庭网关的IP地址网段查询匹配的非3GPP接入会话，匹配成功后进行关联，并将数据访问请求通过相应的非3GPP接入会话发送到家庭内网。,- 家庭用户通过5G网络远程访问家庭内网设备，如摄像头、家庭存储NAS等。,本特性对系统无影响。,"- 专网UPF和UE之间IKE认证采用预共享密钥，5G核心网接入时只进行签约认证，不支持EAP-PEAP鉴权。
- SWu接口和SWm接口都只支持IPv4类型。
- 专网UPF目前仅支持主备部署，暂不支持负荷分担部署。
- 专网UPF目前不支持裸机容器以及三方CaaS场景下部署智家随行。
- 专网UPF目前不支持NP卡、异构场景下部署智家随行。
- 专网UPF不支持生产预安装。
- 专网UPF配置SWm接口时，不支持Diameter相关的路由、字典修改、故障Failover等功能，不支持SCTP（Stream Control Transmission Protocol）协议，不支持Wal值流控，不支持入不转板功能特性。
- 部署智家随行后，专网UPF不支持部署“**[IPFD-015004 IPSec功能](../../IP基本特性/IPFD-015004 IPSec功能_51174365.md)**”。
- 专网UPF和专网SMF之间不支持部署UPG。
- 专网UPF不支持带业务的扩缩容。
- 专网UPF不支持灰度升级。
- 专网UPF不支持SWm接口的接口跟踪功能。
- 智家随行用户不支持端到端用户跟踪。
- 专网UPF配置IPSEC策略模板模式是被动协商，不支持上报IPSEC链路不通等告警。
- 专网UPF不支持对非3GPP接入会话的备份。",本特性无特殊规格。,,20.13.0,true,"| **受益方** | **受益描述** |
| --- | --- |
| 运营商 | 开辟家庭接入5G的新赛道，形成新的业务增长点。 |
| 用户 | - 提高用户访问家庭内网的带宽，提升用户体验。<br>- 打通用户与家庭内网之间的通道，降低家庭网络设备商维护公有云中继服务的成本，促进家庭业务发展。<br>- 提高用户访问家庭内网业务的安全性，避免家庭个人数据泄露风险。 |",yes
UDG:IPFD-010000,IPFD-010000,接口与链路,UDG,20.15.2,true,IP基本特性,,GGSN(2G&3G)=目录,,,,,,,,,,,,empty
