id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UNC:WSFD-211003,WSFD-211003,基于指定区域的策略控制,UNC,20.15.2,false,智能PCC增值包,WSFD-211000,,,,,,,,,,,,,no_docs
UNC:WSFD-211005,WSFD-211005,基于业务感知的带宽控制,UNC,20.15.2,false,智能PCC增值包,WSFD-211000,,GGSN、PGW-C、SMF,config_enable,随着移动宽带网络的不断普及，宽带数据业务得到了飞速的发展。P2P业务、网络游戏、VoIP应用的广泛普及为运营商带来了大批的客户，同时也带来了流量的挑战。 P2P技术的逐步普及，占用了很大的网络带宽资源，并且很多P2P应用是对网络资源进行 “恶意的” 占用，导致网络不同程度的出现拥塞。为了确保用户业务正常使用， UNC 通过带宽管理对流量进行控制。,基于业务感知的带宽控制主要应用于需要对指定业务进行上行/下行速率进行控制的场景，例如控制P2P业务的上行/下行带宽，避免占用大量网络带宽资源。,"启用该功能需要GGSN-C/PGW-C/SMF与PCRF/PCF不断进行交互，同时需要动态处理PCRF/PCF下发的策略，对系统性能影响比较大，规划时需考虑启用该特性的用户比例。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",基于业务感知的带宽控制特性可以对P2P和VoIP协议报文进行带宽控制，是否能够对其他协议报文进行带宽控制需要联系营销支持部确认。支持的带宽控制受License申请的数量限制。,本特性无特殊规格。,3GPP 23.060; 3GPP 23.107; 3GPP 24.008; 3GPP 23.214; 3GPP 29.244,20.5.0,true,运营商 解决P2P/VoIP业务占用大量网络带宽资源，造成带宽拥塞问题，提高业务收益，提供多样化服务。 用户 优化上网体验，非P2P业务的用户上网受P2P用户的影响减小。,yes
UNC:WSFD-211009,WSFD-211009,基于业务累计流量的策略控制,UNC,20.15.2,false,智能PCC增值包,WSFD-211000,,GGSN、PGW-C、SMF,config_enable,基于业务累计流量的策略控制是针对用户访问的业务根据一段时间内的业务累计流量进行策略控制，当业务累计流量达到预先设置的阈值时，改变计费和控制策略，如改变计费的费率，阻塞用户业务或降低业务速率。,"基于业务累计流量的策略控制主要有如下两种应用场景：
- 限制某类业务在固定周期内总的使用量，比如P2P业务在一周内使用总量最多为50MB。
- 另一种是FUP（Fair Usage Policy）。由于运营商最初采用包月的方式来拓展市场，对用户使用的业务没有限制，但P2P业务的广泛传播，打破了原有的网络流量模型，如20%的用户占用了网络80%的流量，使得大部分用户由于网络拥塞而体验较差，新业务难以发展。FUP通过限制用户某类业务在某周期内的使用量，在用户业务访问量超出限额时降低其访问速率或提高费率，达到网络公平使用的原则，使访问相同业务的用户得到同样的网络体验。
如 [图1](#ZH-CN_TOPIC_0227915154__fig18530755184513) 所示，对于包月用户，随着用户特定业务使用量的增加，逐步降低用户业务带宽，直至阻塞业务。
**图1** 基于业务累计流量的策略控制示意图
<br>
![](特性概述_27915154.assets/zh-cn_image_0229019905.png)","启用该功能需要GGSN-C/PGW-C/SMF与PCRF/PCF不断进行交互，同时需要动态处理PCRF/PCF下发的策略，对系统性能影响比较大，规划时需考虑启用该特性的用户比例。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- UMCH（Usage Monitoring Congestion Handling）仅支持总流量阈值。
- 对于UE Category用户，要求PCRF/PCF下发的业务级流量阈值不低于1GB，否则影响该用户业务流量累计的准确性。",本特性无特殊规格。,3GPP（5G） 23.502; 3GPP（5G） 23.503; 3GPP（5G） 29.244; 3GPP（5G） 29.507; 3GPP（5G） 29.512; 3GPP（5G） 29.513; 3GPP（2/3/4G） 23.203; 3GPP（2/3/4G） 29.212; 3GPP（2/3/4G） 29.213; 3GPP（2/3/4G） 23.214; 3GPP（2/3/4G） 29.244,20.3.0,true,运营商 通过用户访问业务的累计流量进行带宽和计费策略控制，为运营商提供灵活的流量控制解决方案，优化网络资源分配。 用户 对恶意抢占网络资源的业务使用该特性，可以保证用户公平使用网络资源，提升用户上网体验。,yes
UNC:WSFD-211100,WSFD-211100,端到端优化,UNC,20.15.2,true,智能PCC增值包,,,,,,,,,,,,,,no_docs
UNC:WSFD-211101,WSFD-211101,基于小区负荷上报的无线资源优化,UNC,20.15.2,false,智能PCC增值包,WSFD-211100,,GGSN、PGW-C,config_enable,基于小区负荷上报的无线资源优化功能是指在小区负荷状态发生变化时，无线侧将小区负荷状态上报给PGW-U，PGW-U再上报给GGSN-C/PGW-C，并由GGSN-C/PGW-C上报给PCRF进行策略决策，有选择地对部分用户或者对指定业务进行策略控制，达到解除/减缓小区拥塞状态的目的。,"小区拥塞且无法扩容，或者扩容后仍存在小区拥塞时，可以部署该功能。
部署小区负荷上报的无线资源优化功能后，可以实时的将无线侧的小区负荷状态上报给PCRF，PCRF根据上报的小区负荷信息和用户签约信息进行策略决策，下发新策略给GGSN-C/PGW-C。GGSN-C/PGW-C安装新策略并将其传递给PGW-U，由PGW-U对业务进行控制，将资源向高价值用户和高价值业务倾斜，提升运营商单位带宽资源的效益。",GGSN-C/PGW-C需要实时向PCRF上报小区负荷变化事件，有信令交互，会增加GGSN-C/PGW-C的CPU资源消耗和信令开销，具体消耗程度和开销需要根据当前话务模型进行评估。,"- 本特性属于解决方案特性，端到端网元都需要是HUAWEI设备。
- 要求无线侧网元（UTRAN和eNodeB）支持基于小区负荷上报的无线资源优化功能。
- SGSN/SGW能透传扩展的GTP-U上下行报文。
- 要求用户为PCC本地用户（不支持拜访用户和漫游用户），且PCRF支持小区负荷上报功能。",本特性无特殊规格。,3GPP 23203; 3GPP 29212; 3GPP 29060; 3GPP 29274; 3GPP 29244,20.7.0,true,运营商 通过限制用户的某些业务（如P2P）或者限制某些用户（如heavy user）的带宽来解除拥塞，将有限资源向高价值用户、高价值业务倾斜，提升无线资源的利用率和效益。 用户 - 在拥塞时段，有效保障高价值业务、高价值用户的业务体验。<br>- 在非拥塞时段，低级别用户/heavy user也可以使用高带宽业务，提升用户感知。,yes
UNC:WSFD-211102,WSFD-211102,支持URSP功能,UNC,20.15.2,false,网络切片解决方案基本包,WSFD-110000,,,,,,,,,,,,,no_docs
UNC:WSFD-213000,WSFD-213000,容灾功能,UNC,20.15.2,true,分布式网络增值包,,,,,,,,,,,,,,no_docs
UNC:WSFD-213001,WSFD-213001,CU FullMesh组网,UNC,20.15.2,false,分布式网络增值包,WSFD-213000,,GGSN、PGW-C、SMF,config_enable,Full Mesh组网包括SMF/UPF Full Mesh、PGW-C/PGW-U Full Mesh、GGSN-C/GGSN-U Full Mesh三种组网。 - SMF/UPF Full Mesh组网是指SMF与UPF支持多对多组网，也就是一个SMF支持对接多个UPF，一个UPF也支持对接多个SMF，这样无论是SMF故障还是UPF故障，都不影响其余设备正常工作的。 - PGW-C/PGW-U Full Mesh组网是指PGW-C与PGW-U支持多对多组网，也就是一个PGW-C支持对接多个PGW-U，一个PGW-U也支持对接多个PGW-C，这样无论是PGW-C故障还是PGW-U故障，都不影响其余设备正常工作的。 - GGSN-C/GGSN-U Full Mesh组网是指GGSN-C与GGSN-U支持多对多组网，也就是一个GGSN-C支持对接多个GGSN-U，一个GGSN-U也支持对接多个GGSN-C，这样无论是GGSN-C故障还是GGSN-U故障，都不影响其余设备正常工作的。,需要提高网络可靠性，减少冗余资源时，可参考本功能进行组网部署。,本特性对系统无影响。,本特性无应用限制。,"如果采用SMF/PGW-C/GGSN-C组group，UPF/PGW-U/GGSN-U组group，然后通过SMF group和UPF group互联实现SMF/UPF Full Mesh，PGW-C group和PGW-U group互联实现PGW-C/PGW-U Full Mesh，GGSN-C group和GGSN-U group互联实现GGSN-C/GGSN-U Full Mesh，则有如下的规格限制：

| 规格名称 | 规格指标 |
| --- | --- |
| 一个UPF Group内支持的最多成员数 | 1024 |
| 一个PGW-U Group内支持的最多成员数 | 1024 |
| 一个GGSN-U Group内支持的最多成员数 | 1024 |",3GPP 23.060; 3GPP 29.060; 3GPP 29.061; 3GPP 23.214; 3GPP 29.244,20.0.0,true,运营商 - 提升网络可靠性，某个SMF故障时，只影响该SMF相关的在线用户，别的SMF和UPF仍能正常工作；某个UPF故障时，只影响该UPF相关的在线用户，别的SMF和UPF仍能正常工作。PGW-C/PGW-U/GGSN-C/GGSN-U故障时，也只影响该NF上的在线用户。<br>- 减少冗余资源，SMF/PGW-C/GGSN-C和UPF/PGW-U/GGSN-U所需的冗余资源，都是Pool内的1/N。<br>- SMF/UPF部署解耦，PGW-C/PGW-U部署解耦，GGSN-C/GGSN-U部署解耦，支持弹性伸缩，当用户数增长而吞吐量没增长时，只需要单独扩容SMF/PGW-C/GGSN-C；当吞吐量增长而用户数没增长时，只需要单独扩容UPF/PGW-U/GGSN-U。 用户 用户不感知该特性。,yes
UNC:WSFD-213002,WSFD-213002,NF业务可靠性保障,UNC,20.15.2,false,分布式网络增值包,WSFD-213000,,AMF、SMF,config_enable,NF业务可靠性包括如下两个功能： - 两个或多个PCF组成一个PCF Group，当某个PCF故障时，SMF会为新建会话或已有会话选择状态正常的PCF，恢复业务，提高业务可靠性。 - 两个NSSF可以跨地域部署，互为主备（其中一个为主用NSSF，另一个为备用NSSF），或者互为备份（两个NSSF都为主用，AMF通过高低优先级选择NSSF）。当主用NSSF/高优先级NSSF故障后，AMF使用备用NSSF/低优先级NSSF进行切片选择业务，保证UE成功注册入网。当AMF连接的所有NSSF都故障，AMF为UE提供服务，或向NRF请求发现可用的目标AMF，并重定向到目标AMF，由目标AMF为UE提供服务。,"当一个SMF对接多个PCF时，可通过本特性提升PCF故障场景下的业务可靠性。
当一个AMF对接两个NSSF时，可通过本特性提升NSSF故障场景下的业务可靠性。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 29.244,20.2.0,true,运营商 提升业务可靠性。 用户 用户不感知该特性。,yes
UNC:WSFD-213004,WSFD-213004,GW-U故障隔离,UNC,20.15.2,false,分布式网络增值包,WSFD-213000,,GGSN、SGW-C、PGW-C,config_enable,GW-U故障隔离是指当某个业务区内的SGW-U/PGW-U/GGSN-U全部发生故障时，SGW-C/PGW-C/GGSN-C能将故障的SGW-U/PGW-U/GGSN-U全部隔离，从而保证用户业务正常进行。,PGW-C/SGW-C/GGSN-C对接多个业务区的PGW-U/SGW-U/GGSN-U，当某个业务区内的PGW-U/SGW-U/GGSN-U全部故障时，需要支持GW-U的故障隔离功能。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,**20.5.0**,true,运营商 某个业务区的PGW-U/SGW-U/GGSN-U故障时，快速恢复用户业务，减少用户投诉。 用户 网元故障时，缩短业务中断时间，提升用户体验。,yes
UNC:WSFD-213005,WSFD-213005,UPF故障隔离,UNC,20.15.2,false,分布式网络增值包,WSFD-213000,,SMF,config_enable,UPF故障隔离指： - 当网络中存在基站与UPF之间的接口（S1-U接口或N3接口）故障时，SMF能够在选择UPF时弃选存在故障的UPF，从而保证用户业务正常进行。 - 当UPF与SMF之间的N4接口故障时，SMF能够将故障UPF上的用户去激活，在用户重新激活时选择正常的UPF，从而保证用户业务正常进行。,"已知网络中存在基站与UPF之间的接口故障时，可以开启本特性以避免SMF反复选择到存在接口故障的UPF。
为避免N4接口故障（或者UPF故障）导致用户业务持续受影响，可以开启本特性缩短业务中断时长 。",本特性对系统无影响。,"- 本特性依赖AMF在Nsmf_PDUSession_CreateSMContext Request、Nsmf_PDUSession_UpdateSMContext Request消息中携带UeLocation信元，以使SMF能够获取最新的gNodeB ID信息。如果上述消息信元中未携带gNodeB ID，则将导致本特性无法生效。
- 本特性依赖MME在Create Session Request、Modify Bearer Request消息中携带User Location Information for SGW或User Location Information信元，以使SMF（GW-C融合部署）能够获取最新的eNodeB ID信息。SMF优先选择User Location Information for SGW信元中的eNodeB ID，当不存User Location Information for SGW信元时，选择User Location Information信元中的eNodeB ID。如果上述消息信元中未携带eNodeB ID，则将导致本特性无法生效。
- 本特性不对用户已有流程生效。",本特性无特殊规格。,,20.8.2,true,运营商 网络中存在基站与UPF之间的接口故障或者UPF与SMF之间的N4接口故障时，快速恢复用户业务。 用户 网络中存在基站与UPF之间的接口故障或者UPF与SMF之间的N4接口故障时，缩短业务中断时长，提升用户体验。,yes
UNC:WSFD-213006,WSFD-213006,N6接口故障隔离,UNC,20.15.2,false,分布式网络增值包,WSFD-213000,,GGSN、PGW-C、SMF,config_enable,N6接口故障隔离指当网络中存在UPF/PGW-U/GGSN-U与DNN/APN数据网络之间的接口（N6接口、SGi或者Gi接口）故障时，UPF/PGW-U/GGSN-U将故障DNN/APN信息报告给SMF/PGW-C/GGSN-C，SMF/PGW-C/GGSN-C能够在选择UPF/PGW-U/GGSN-U时弃选DNN/APN故障的UPF/PGW-U/GGSN-U，从而保证用户业务正常进行。当UPF/PGW-U/GGSN-U与DNN/APN数据网络之间的接口故障恢复后，UPF/PGW-U/GGSN-U向SMF/PGW-C/GGSN-C报告恢复信息，SMF/PGW-C/GGSN-C能够在选择UPF/PGW-U/GGSN-U时恢复选择该UPF/PGW-U/GGSN-U，合理利用网络资源。,当网络中存在UPF/PGW-U/GGSN-U与DNN/APN数据网络之间的接口（N6接口、SGi或者Gi接口）故障时，可以开启本特性，提升用户体验。,本特性对系统无影响。,"- 本特性中SMF/PGW-C/GGSN-C对接的UPF/PGW-U/GGSN-U必须为华为公司的UPF/PGW-U/GGSN-U。
- 本特性需要先在SMF/PGW-C/GGSN-C侧进行配置，然后在UPF/PGW-U/GGSN-U侧配置故障链路探测和上报功能并且加载相关License。
- 为了防止UPF/PGW-U/GGSN-U上报大量不同的故障DNN/APN对SMF/PGW-C/GGSN-C造成冲击，SMF/PGW-C/GGSN-C限制单UPF/PGW-U/GGSN-U最多支持存储1000个故障DNN/APN信息。对于超过规格的DNN/APN，不支持进行故障联动。
- 当由于所有UPF/PGW-U/GGSN-U的对应DNN/APN都故障而导致SMF/PGW-C/GGSN-C无法为用户选到可用UPF/PGW-U/GGSN-U时，不进行故障联动，按照基础的UPF选择功能为用户选择UPF/PGW-U/GGSN-U进行会话创建。
- UPF/PGW-U/GGSN-U上报故障DNN/APN信息的间隔要小于SMF/PGW-C/GGSN-C上配置的故障DNN/APN信息老化时长。","| 规格名称 | 规格指标 |
| --- | --- |
| SMF/PGW-C/GGSN-C基于单UPF/PGW-U/GGSN-U存储的最大DNN/APN个数 | 1000 |",,20.10.0,true,运营商 网络中存在某些UPF/PGW-U/GGSN-U与DNN/APN数据网络之间的接口（N6接口、SGi或者Gi接口）故障时，能够快速恢复用户业务，避免造成重大损失。 用户 网络中存在某些UPF/PGW-U/GGSN-U与DNN/APN数据网络之间的接口（N6接口、SGi或者Gi接口）故障时，缩短业务中断时间，提升用户体验。,yes
UNC:WSFD-214000,WSFD-214000,NRF分层组网,UNC,20.15.2,true,自治网络增值包,,,NRF,config_enable,对于小型运营商网络，所有NF/NFS由统一NRF管理不需分层。对于大型运营商网络，为了便于实现灵活自动化网络管理，需要分层部署NRF，最高层NRF实现运营商网络内所有NF/NFS管理。NRF分层组网中，低层NRF首次提供网络服务时，支持向上一级高层NRF注册。,"NRF分层组网中，低层NRF首次上线提供网络服务时，需要先向高层NRF注册。
**图1** NRF注册举例
![](WSFD-214001 支持L-NRF注册_92105269.assets/zh-cn_image_0192105561.png)",本特性对系统无影响。,"NRF只能向其归属的高层NRF注册，即一个NRF只能对接一组北向主备NRF组。原则同""WSFD-111001 NF注册""的应用限制。",本特性无特殊规格。,3GPP 29.510; 3GPP 23.501; 3GPP 23.502; 3GPP 29.571,20.1.0,true,运营商 NRF分层网络中各NF网络关系清晰，各层更容易实现NF的灵活自动上下线。帮助运营商实现跨DC的NF/NFS扁平化管理，更好支撑5G网络自治理。 用户 用户不感知该特性。,yes
UNC:WSFD-214001,WSFD-214001,支持L-NRF注册,UNC,20.15.2,false,自治网络增值包,WSFD-214000,,,,,,,,,,,,,no_docs
UNC:WSFD-214002,WSFD-214002,支持L-NRF去注册,UNC,20.15.2,false,自治网络增值包,WSFD-214000,,,,,,,,,,,,,no_docs
UNC:WSFD-214003,WSFD-214003,支持L-NRF更新,UNC,20.15.2,false,自治网络增值包,WSFD-214000,,,,,,,,,,,,,no_docs
UNC:WSFD-214004,WSFD-214004,支持NF递归查询,UNC,20.15.2,false,自治网络增值包,WSFD-214000,,,,,,,,,,,,,no_docs
UNC:WSFD-214005,WSFD-214005,支持NF迭代查询,UNC,20.15.2,false,自治网络增值包,WSFD-214000,,,,,,,,,,,,,no_docs
UNC:WSFD-214100,WSFD-214100,NRF增强功能,UNC,20.15.2,true,自治网络增值包,,,,,,,,,,,,,,empty
UNC:WSFD-214101,WSFD-214101,支持NF属性检查与校验,UNC,20.15.2,false,自治网络增值包,WSFD-214100,,NRF,config_enable,为了避免NF的异常操作影响到NRF设备安全及5G Core业务，NRF支持对NF进行白名单和校验控制：符合NRF白名单的NF才允许注册/更新；NF进行上述服务化流程时，对应参数校验通过的NF才能完成对应的服务化流程。 为了避免号段类NF的号段配置错误影响到5G Core业务，NRF支持对NF Profile的属性冲突核验，对于存在号段冲突的情况可以查询或提示告警。,NF进行基本的服务化流程包含NF注册/更新/订阅通知/发现流程时，可以使用本特性进行相应的参数检查或属性冲突核查，避免误操作或者误配置导致5G Core业务受损。,本特性对系统无影响。,"- NRF处于流控状态时，NF新注册/更新时MML触发的核验延迟，发现流程时停止NRF内及跨NRF冲突核查及告警，减少对NRF的负荷。
- 跨NRF的NF间属性冲突交叉验证只支持单层东西向互联组网场景。
- NRF上属性冲突自动核验只能核验出满足发现条件且存在冲突的NF，不能覆盖所有的已注册NF。",本特性无特殊规格。,3GPP 29.510; 3GPP 23.502,20.6.0,true,运营商 NRF对NF进行有效性核查或冲突校验，可以及时发现NF误操作或者误配置，避免影响5G Core业务。 用户 用户不感知该特性。,yes
UNC:WSFD-215000,WSFD-215000,NB-IoT终端节能管理,UNC,20.15.2,true,NB-IoT解决方案增值包,,,,,,,,,,,,,,no_docs
UNC:WSFD-215001,WSFD-215001,终端省电PSM模式,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215000,,MME,config_enable,随着物联网的发展，M2M广泛应用于智能抄表等领域。这些领域的M2M终端被置于某些固定位置，采用各种电池供电，这种情况对电池寿命要求较高。本特性可以在这类M2M终端无上行数传时，指示终端进入PSM（Power Saving Mode）。终端进入PSM后不再接收下行消息，达到省电的目的，从而提高电池的使用寿命。,在智能抄表等M2M领域普遍对终端电池寿命有较高的要求，运营商可通过部署本特性满足用户此需求，帮助行业用户节约运维成本，提升行业竞争力，从而提升自身的业务竞争力。,本特性对系统无影响。,"- 本特性不适用于对实时性要求较高的M2M业务。例如一些实时监测系统，监测点需要及时解析服务器下达的指令并将采集到的数据实时上报。
- 本特性要求在终端进入PSM后，M2M服务器能够先缓存相应的下行数据，收到网络侧指示后再向该终端下发。
- 系统升级场景下，终端上下文会被MME清除，处于PSM状态的终端在系统升级完成至终端退出PSM期间不会主动接入网络，MME也无法寻呼终端，这段时间内终端处于失联状态。",本特性无特殊规格。,3GPP 23.401; 3GPP 24.301,20.5.0,true,运营商 - 为行业用户节能省电，延长电池使用寿命，提升业务竞争力。<br>- M2M终端无上行数传需求时，使其进入PSM状态，可减少网元间不必要的信令交互，从而有效降低网络信令负荷。 用户 M2M终端电池节能省电，电池使用寿命得以延长，降低维护成本，提升行业竞争力。,yes
UNC:WSFD-215002,WSFD-215002,NB-IoT eDRX模式,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215000,,MME,config_enable,本特性通过在网元间传递eDRX（Extended Discontinuous Reception）信元并计算出合理的寻呼时机来缩短对移动性、实时性较低的M2M终端的监控寻呼信道时长，从而减少网络信令负荷，节省终端耗电量，延长电池使用寿命。,"对使用电池供电、实时性要求较低的M2M终端可开启eDRX模式，如：智能抄表业务中的电表、智能工业中的传感器、智能宠物健康中的颈环等。如下图所示：
**图1** 应用场景
<br>
![](特性概述_75829027.assets/zh-cn_image_0277194753.png ""点击放大"")
<br>",本特性对系统无影响。,"- 本特性不适用于对实时性要求较高的物联网行业应用中。例如，在智能宠物跟踪应用本特性可能会导致无法实时定位宠物位置。
- 本特性在紧急呼叫场景下不生效。
- 本特性在启用后，若由于当前用户不在寻呼时间窗口内，无法立即寻呼到用户，可能会导致Idle态用户MME Pool迁移失败。",本特性无特殊规格。,3GPP 36.413; 3GPP 24.008,20.5.0,true,运营商 缩短M2M终端的监控寻呼信道时长，减少网络信令负荷，为行业用户延长电池寿命，提升运营竞争力。 用户 节省M2M终端耗电量，延长电池使用寿命，提升用户体验。,yes
UNC:WSFD-215100,WSFD-215100,NB-IoT数据传输优化,UNC,20.15.2,true,NB-IoT解决方案增值包,,,,,,,,,,,,,,no_docs
UNC:WSFD-215101,WSFD-215101,基于信令面的数据传输,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215100,,MME,config_enable,IoT终端数据收发频率低、数据包较小且多数情况为单向发送（例如智能抄表）。本特性是3GPP协议针对此类业务定义的控制面优化功能CP-CIoT（Control Plane Cellular Internet of Thing），实现了数据包在终端和MME之间通过NAS消息传递，在MME和SGW-U间通过S11-U口传递，上、下行数传过程中无需频繁建立E-RAB，从而提升数传效率，节省不必要的信令开销。,"IoT海量连接的趋势和IoT终端节能省电是运营商发展IoT业务过程总面临的两大问题。海量连接会增加网络信令开销，能否提升终端节能省电直接影响运营商的业务竞争力。
本特性实现了通过NAS信令携带业务数据包，避免RAN侧反复建立、释放E-RAB，实现节省信令开销。同时由于与网络交互的消息数减少，终端功耗也得以降低，从而延长了电池使用寿命。",本特性对系统无影响。,"- 只支持通过NB-IoT RAN接入的终端。
- 暂不支持IP数据包头压缩机制ROHC（Robust Header Compression）。
- 对通过NB-IoT RAN接入的终端不支持专有承载激活。
- 设置[**SET M2MCTRL**](../../../../../../OM参考/命令/UNC MML命令/业务服务管理/Pre 5G接入业务管理/控制面管理/业务安全管理/M2M管理/M2M控制参数/设置M2M控制参数(SET M2MCTRL)_72345369.md)的“NBMULTIPDN”参数，开启NB-IoT用户的多PDN连接功能时，仅对新接入用户生效，对在线用户不生效。
- 组网规划时，同一个TAI下所有eNodeB的CP-CIoT能力必须一致，否则在MME内无法配置eNodeB的CIoT能力，可能导致承载建立失败。
- 如果某终端只存在信令面连接，S11-U用户面连接尚未建立时，MME只为该终端缓存一个上行数据报文。如果该终端在S11-U用户面连接建立前连续发了多个上行数据包，多余的数据包将会被丢弃。",本特性无特殊规格。,3GPP 23.401; 3GPP 24.301; 3GPP 36.413; 3GPP 29.274; 3GPP 29.272,20.5.0,true,运营商 提升IoT业务数据包的传输效率，面对海量连接的IoT业务可有效节省网络信令开销。 用户 减少终端与网络交互的消息数量，节省终端电量。,yes
UNC:WSFD-215102,WSFD-215102,NB-IoT用户面传输通道保活,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215100,,MME,config_enable,NB-IoT终端数据收发频率低、数据包较小且多数情况为单向发送（例如智能抄表），建立、释放S1–U连接和数据无线承载信令开销大，需要一种高效的小数据传输解决方案。3GPP协议针对此类业务定义了用户面优化功能UP-CIoT（User Plane CIoT EPS Optimization）。UP-CIoT的方式是当终端进入ECM-IDLE态时，UE、eNodeB和MME保存用于恢复连接的S1-AP关联、UE上下文和承载上下文数据。当需要恢复数传时，无需进行频繁的E-RAB重建，提升数传效率，节省信令开销。,"IoT海量连接的趋势和IoT终端节能省电是运营商发展IoT业务过程中面临的两大问题。海量连接会增加网络信令开销，能否提升终端节能省电直接影响运营商的业务竞争力。
针对M2M的小数据传输， UNC 提供两种优化方案，CP-CIoT方案和UP-CIoT方案。不同的行业终端可以根据自身业务需求，选择适合的数据传输方式，当终端数据量较大或者传输速率要求较高时，可以优先选择UP-CIoT。
由于业务需要，终端可以触发CP-CIoT向UP-CIoT转换。比如终端软件的更新场景，原本使用的CP-CIoT没法满足数据传输要求，则需要切换成UP-CIoT传输。",本特性对系统无影响。,"- 只支持通过NB-IoT RAN接入的终端。
- 对通过NB-IoT RAN接入的终端不支持专有承载激活。
- 组网规划，同一个TAI的所有eNodeB的UP-CIoT能力要求一致，否则可能导致承载建立失败。
- 设置[**SET M2MCTRL**](../../../../../OM参考/命令/UNC MML命令/业务服务管理/Pre 5G接入业务管理/控制面管理/业务安全管理/M2M管理/M2M控制参数/设置M2M控制参数(SET M2MCTRL)_72345369.md)的“NBMULTIPDN”参数，开启NB-IoT用户的多PDN连接功能时，仅对新接入用户生效，对在线用户不生效。",本特性无特殊规格。,3GPP 23.401; 3GPP 24.301; 3GPP 36.413; 3GPP 29.274; 3GPP 29.272,20.5.0,true,运营商 提升IoT业务数据包的传输效率，面对海量连接的IoT业务可有效降低网络负荷。 用户 减少终端与网络交互的消息数量，节省终端电量。,yes
UNC:WSFD-215103,WSFD-215103,Non-IP数据传输,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215100,,MME,config_enable,本特性支持NB-IoT（Narrow Band Internet of Things）制式UE通过NB-IoT RAN接入MME后，建立Non-IP的PDN上下文，并采用Non-IP进行数据传输，从而减小传送数据包大小，提高传输效率和空口容量。,在大多数物联网行业应用中，终端发送数据报文频率较低且字节较小（一般在20到200个字节之间），但仅数据报文头（UDP/IP传输层协议栈）所占用字节数有时就会超过数据，导致数据报文在传输过程中的有效字节数较低。在这种场景下，可以使用本特性来大幅度提升无线网络数据传输效率。,本特性对系统无影响。,"- 本特性仅支持通过NB-IoT RAN接入的终端。
- 对通过NB-IoT RAN接入的终端不支持专有承载激活。
- 本特性不支持Handover流程。
- 本特性不支持Inter-RAT流程。
- 设置[**SET M2MCTRL**](../../../../../../OM参考/命令/UNC MML命令/业务服务管理/Pre 5G接入业务管理/控制面管理/业务安全管理/M2M管理/M2M控制参数/设置M2M控制参数(SET M2MCTRL)_72345369.md)的“NBMULTIPDN”参数，开启NB-IoT用户的多PDN连接功能时，仅对新接入用户生效，对在线用户不生效。",本特性无特殊规格。,3GPP 23.401,20.5.0,true,运营商 - 减小传输数据包，提高物联网业务数据包的传输效率，从而节省网络信令开销。<br>- 通过Non-IP数据传输接入的物联网行业用户仅使用一个应用服务器，相较[WSFD-215101 基于信令面的数据传输](../../WSFD-215101 基于信令面的数据传输_75821879.md)而言，省去了IP报头后，节省了空口资源。 用户 减小传输数据包，提高业务传输效率，节省终端电池耗电量，提升用户体验。,yes
UNC:WSFD-215104,WSFD-215104,NB-IoT基于SGs接口的短消息,UNC,20.15.2,false,NB-IoT解决方案增值包,WSFD-215100,,MME,config_enable,本特性支持NB-IoT终端发起EPS网络的短消息传输。NB-IoT终端可以不用发起联合的EPS/IMSI附着，只需附着到EPS网络通过MME与MSC的交互实现短消息数据传输业务，丰富了NB-IoT的数传方式。,当某些NB-IoT终端仅发起EPS附着，并且附着消息中Additional update type信元中携带“SMS only”时，部署本特性，实现短消息数据传输业务。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.401; 3GPP 36.413; 3GPP 29.118; 3GPP 24.301,20.5.0,true,运营商 丰富NB-IoT的数传方式，满足客户的不同需求，提升运营商竞争力。 用户 NB-IoT终端用短消息进行数据传输，可降低NB-IoT终端的成本。,yes
